x,y,z
0.5298498632847788,0.10845482222371813,-0.5324565515363532
0.5280821508250653,0.10694678100763862,-0.5503398869009912
0.5261289481337882,0.10693122891560196,-0.5682511617660686
0.5239204461848332,0.1085877700624307,-0.5860412606781181
0.5213828354491418,0.11208591994986851,-0.6035236897260957
0.5184551732317819,0.1175166135291908,-0.6204408175617698
0.5150703322536705,0.1249621116574149,-0.6364697177319331
0.5111848128940202,0.134428908514952,-0.6512698552057067
0.50678321906642,0.1458349879129976,-0.6644856870290653
0.5018782582188346,0.1590098232935313,-0.6757466623248369
0.49651074043730464,0.17369443475436527,-0.68466742037312
0.4907516604716881,0.18955447965147268,-0.6909232255897813
0.48470716658560964,0.20616532363091825,-0.6942532264251341
0.47850980150519823,0.22304907059892687,-0.6944708048392847
0.47231609202900077,0.23969775793158962,-0.6915159107308811
0.4663065490279811,0.2555733564748662,-0.6854550619371143
0.46067438697508734,0.27013919350818516,-0.6764740752069641
0.45559545039011295,0.282943355100965,-0.6648616005834515
0.4512408402412968,0.29357977452383643,-0.6509972091853317
0.4477530564292741,0.30175280629417855,-0.6353213505436058
0.4452447490548954,0.30728067783746565,-0.61833428987742
0.44379828789939585,0.31009386843354225,-0.6005871742391897
0.44345797483768085,0.3102227192399975,-0.5825714124475038
0.44423460142200505,0.30779138598478095,-0.5647419741455412
0.44611385494931677,0.302983379539652,-0.5474913646238244
0.4490564101468714,0.29603667226904934,-0.5311356696179327
0.4529979291722315,0.2872436980300898,-0.5159145553084997
0.4578585238859924,0.2769199478318494,-0.501991260579879
0.4635601135700122,0.2653439795994737,-0.48943917696970907
0.47001967574389697,0.25278553678212784,-0.4782699042649773
0.47715704777326895,0.2394834368326863,-0.46845271637780045
0.4848950303918123,0.22564524357104349,-0.4599146447312383
0.4931593877012752,0.2114472671841099,-0.4525404782592906
0.5018804451162595,0.19703538958176617,-0.44618354903127566
0.510997352393969,0.18251039729293064,-0.44070401863610786
0.5204509641540668,0.16793328858686205,-0.43595130471795407
0.5301856903835293,0.15335058180099417,-0.4317859986500897
0.5401497530893733,0.13879518319294332,-0.42808167476690884
0.5502951862986558,0.12428638694050835,-0.4247248903639239
0.5605778360584741,0.10982987514167061,-0.42161518569776574
0.5709573604359656,0.09541771781459395,-0.4186650839861835
0.5813972295183077,0.08102837289762477,-0.4158000914080449
0.5918592855869911,0.06664963392890973,-0.41296183093586414
0.6023210217128909,0.05227780811509701,-0.41013297379622266
0.6127819530243444,0.0379007000185389,-0.4073149481136663
0.6232533622691947,0.023518171843950754,-0.40451467384324596
0.6337582970429321,0.009142150541611313,-0.4017445612454695
0.6443315697886933,-0.00520337219263739,-0.39902251088630164
0.6550197577972622,-0.019482339917390082,-0.3963719136371643
0.6658812032070691,-0.033646631445678005,-0.39382165067493646
0.6769860130041915,-0.047636060844969214,-0.3914060934819539
0.6884160590223539,-0.06137837743716906,-0.38916510384600944
0.7002649779429263,-0.07478926579861747,-0.3871440338603533
0.7126288672554387,-0.08776867633818101,-0.3853852888862915
0.725593902155584,-0.10017115182906625,-0.3838901581714935
0.7392700706556206,-0.11182323985328624,-0.38266214438858087
0.7537272294143432,-0.12253715281613334,-0.3816974778895913
0.7689896000154216,-0.13211044690104898,-0.3809823350800824
0.7850357689674001,-0.1403260220696237,-0.380492838419132
0.8017986877036979,-0.1469521220615972,-0.38019505641933776
0.8191656725826091,-0.1517423343948583,-0.3800450036468174
0.8369777650448955,-0.15443905649710232,-0.3799889621522068
0.8549956360630641,-0.15485146488653967,-0.3799678141761854
0.8728924317154528,-0.1528005158454023,-0.3799107629058004
0.8903003521559865,-0.14817174892025745,-0.37975022982025813
0.9068130109521028,-0.1409476037396374,-0.3794262267978979
0.9219854350847536,-0.13120742001403957,-0.3788863561161922
0.9353401678392653,-0.11912721015525075,-0.37808651033465174
0.9464619637708198,-0.10498520271443583,-0.3770021617859884
0.9549485425624948,-0.08916277889080326,-0.375622564171223
0.9604858009161539,-0.07211058606586083,-0.3739577803233839
0.9628779165737534,-0.05434391400157185,-0.3720419591166373
0.9620473483173435,-0.03644269484035419,-0.3699333354662866
0.958033960728931,-0.019017329815594407,-0.3677098228080641
0.9509959920023666,-0.002586928457977991,-0.3654535665936076
0.9411881002634203,0.012352404227862705,-0.36325732582789844
0.9289391105351359,0.025398972553225763,-0.36121335622638984
0.9146513293761003,0.03625196519699396,-0.3594125283385492
0.8987976787693349,0.044711357877534816,-0.35794394778582234
0.8818266695150987,0.05068182243915555,-0.35688165982777376
0.864155509400286,0.05416967251273491,-0.3562842263687898
0.8461655317001159,0.05525029588122714,-0.35619758790325884
0.8281818186581418,0.05406330635798162,-0.35665279778281994
0.8104732014855521,0.05081254378044662,-0.3576660222168029
0.7932446967404833,0.045735035620554296,-0.35924031646294813
0.7766267326525264,0.03906352985931247,-0.3613676028659162
0.7606983649602939,0.031034496524157112,-0.3640302276813897
0.7454910531630324,0.021872335759400462,-0.36720259055640186
0.730989051070971,0.011789350511298702,-0.3708512388237781
0.7171470289949536,0.0009779349776190792,-0.37493821343640743
0.7038898469707754,-0.010403451829477703,-0.3794176512872354
0.691133190594034,-0.022218879134139606,-0.3842405917724265
0.678793745753092,-0.034352704053529,-0.389357640195383
0.6667891986290764,-0.04670957159782325,-0.39471896776674587
0.655038235695881,-0.059214414670212295,-0.40027431160439325
0.6434605437201627,-0.07181245406690227,-0.40597297473344224
0.6319794424492219,-0.08446033494986972,-0.4117630095362573
0.6205485580423016,-0.09712252746530313,-0.41759776082119643
0.6091455268157088,-0.10980088155472453,-0.4234494468637615
0.5977570250201661,-0.12249707051723635,-0.4293052803973188
0.5863785541472246,-0.13521040302270185,-0.4351671720311682
0.5750144409292625,-0.14793782311174483,-0.4410517302505434
0.5636778373394857,-0.16067391019575003,-0.44699026141661163
0.552390720591928,-0.17341087905686273,-0.4530287697664739
0.5411838931414508,-0.18613857984798904,-0.4592279574131648
0.530096982683743,-0.19884449809279567,-0.4656632243456527
0.5191784421553215,-0.21151375468571018,-0.47242466842883973
0.5084855497335306,-0.22412910589192087,-0.4796170854035615
0.4980834307295139,-0.2366678638324978,-0.4873578851893131
0.48802609450545903,-0.24904534398220649,-0.4957649250544175
0.47837016295463614,-0.2611520377809128,-0.5049967821440244
0.46918284762961165,-0.27286139984177593,-0.5151894769237217
0.4605392235405561,-0.28401956189648214,-0.5264410897491909
0.4525222291552442,-0.29444533279524443,-0.5388117608662063
0.44522266639905456,-0.3039301985068026,-0.5523236904106354
0.43873920065496963,-0.3122383221184238,-0.5669611384084402
0.43317836076357685,-0.31910654383590065,-0.5826704247756731
0.4286427000267948,-0.3242720576136521,-0.5993408516042623
0.4252168110702315,-0.32750117430060455,-0.6167410888516015
0.42299188558343187,-0.32853931292873334,-0.6345851028015812
0.42202769837611176,-0.3272081832532681,-0.6525266879365861
0.4223507514221542,-0.32341030319961867,-0.6701578135871071
0.42395427385960943,-0.31712899886337526,-0.6870086239317417
0.4267981050546062,-0.3084287167508132,-0.7025494804400625
0.4307979703271134,-0.2974811422019155,-0.7163051918382464
0.43582539263146736,-0.28456419406848743,-0.7278151932504131
0.4417235395575979,-0.27003089393938196,-0.7366738799803163
0.448307066165269,-0.25431164412439694,-0.7425865007438514
0.45536211498407886,-0.23791422765427517,-0.7453691576690566
0.4626516364913404,-0.22141078471392417,-0.7449499462139691
0.4699685590097815,-0.2053072622654851,-0.7413864504471932
0.4771134935499428,-0.19009771775524392,-0.734843188367049
0.4839161038794454,-0.17621269153163197,-0.7255644051250584
0.49024278793918974,-0.16400046941739468,-0.7138735231843215
0.4959966778433559,-0.1537270827095918,-0.7001731423195172
0.5011180624990839,-0.1455730895201292,-0.6849145628627555
0.505590145539574,-0.13961254732189754,-0.6684855878060613
0.5094276624161962,-0.13584390108923847,-0.651268462598709
0.5126663844382157,-0.13421092278319413,-0.6335995604143796
0.5153629110123474,-0.134602894120454,-0.6157655139528734
0.5175946696427566,-0.13685460657335438,-0.5980032154401089
0.5194507696810287,-0.14076646490107642,-0.580498160848357
0.52101082090905,-0.14614908416318934,-0.5633596981910457
0.5223534738584705,-0.15280379521856333,-0.5466459106637008
0.523547766396467,-0.16054259381967587,-0.5303871606319537
0.5246528817498358,-0.16918868433579834,-0.514586277263182
0.5257181485049918,-0.1785764797529959,-0.49921855652650915
0.5267830406079693,-0.1885516016741276,-0.48423176119280514
0.5278777181028003,-0.19897265511263365,-0.4695504789064422
0.5290173741377749,-0.20972738466394222,-0.455113439372749
0.5301968109728049,-0.22072124406049662,-0.4408574706787364
0.5314093023350754,-0.23187462124166164,-0.42672631183070975
0.5326484090173557,-0.24312396065674785,-0.41267423523396274
0.5339079788779985,-0.25442176326501154,-0.3986660466927768
0.5351821468409401,-0.26573658653565485,-0.3846770854104214
0.536465334895701,-0.2770530444478255,-0.3706932239891542
0.5377522520973851,-0.2883718074906171,-0.3567108684302207
0.5390394198543229,-0.2996992945286918,-0.3427438135120941
0.5403492040352177,-0.31105182040255774,-0.32882616832079914
0.5417316977800039,-0.3224892845010866,-0.31498081447751514
0.5432504807794079,-0.33406436318918087,-0.3012413162440551
0.5449822805390552,-0.3458198592705775,-0.28765337685781023
0.5470169723794709,-0.35778870198784896,-0.27427483853174905
0.5494575794360791,-0.36999394702240285,-0.26117568245441736
0.5524202726592036,-0.38244877649448206,-0.24843802878993843
0.5560343708140673,-0.3951564989631646,-0.23615613667801277
0.5604423404807927,-0.40811054942636404,-0.22443640423391836
0.5657997960544014,-0.42129448932082886,-0.2133973685485105
0.5722531471443302,-0.4346598468370602,-0.2031626161446292
0.5799202058161245,-0.44806330624800517,-0.19386825950815223
0.5889364426682203,-0.4613427886649113,-0.18568002789693366
0.5993778707025075,-0.47430113926571077,-0.1787571956106949
0.6112574708000809,-0.4867039937680922,-0.17325112814945842
0.6245251917212404,-0.498279778429501,-0.1693052822135479
0.6390679501054914,-0.5087197100471392,-0.16705520570358812
0.6547093721598515,-0.5176821591459876,-0.166625601539161
0.6711883306264897,-0.5248747094491895,-0.16806614558919483
0.6881514571938303,-0.5299871334395511,-0.17139129975418504
0.7051974175677125,-0.5327630969393345,-0.17655933509354765
0.7218815249513292,-0.5330355365043122,-0.1834522370236617
0.7377157400452239,-0.5307266594237664,-0.1918757053178679
0.7521703785006363,-0.5258481546259565,-0.20155984096096483
0.7647900248686172,-0.5185205866885642,-0.21220190245141388
0.775165586410218,-0.5089654880481701,-0.22345717396652282
0.7829505493172817,-0.49747392891411074,-0.23496915394927365
0.7879133370490405,-0.48440791722643367,-0.246394280660624
0.7899373103321164,-0.4702003986558979,-0.2574019321795072
0.7890207536160109,-0.45535520146850555,-0.2676744543566667
0.7852598330528608,-0.4403501323702505,-0.27695963646586336
0.7788401835890099,-0.4255887500309527,-0.28509703551743104
0.7700047024043969,-0.4114539948740102,-0.2919686361015834
0.7590321892679966,-0.39826005974649786,-0.29751857573217655
0.746237346537819,-0.3862523899191671,-0.30175314484670923
0.7319697283405071,-0.375607837799778,-0.30474012729131356
0.7165481213200402,-0.3664318716391833,-0.30657649338889925
0.7002409887626774,-0.358748212492301,-0.307385785261971
0.6832902933870171,-0.3525371021732621,-0.3073035896517519
0.6658995576031337,-0.3477442780506063,-0.3064649302239821
0.6482338635125778,-0.34428097304728167,-0.3050042675689188
0.6304198529083761,-0.34202391564064516,-0.3030554992013368
0.6125471044602684,-0.3408204764242004,-0.30074961678606704
0.5946726280289527,-0.34052993759493905,-0.29818716621404995
0.5768213191176408,-0.34100393782857114,-0.29544596441718735
0.5590082602528906,-0.3421012658283998,-0.2925909749050138
0.5412411384827105,-0.3436924140198238,-0.2896734605103182
0.5235202453765603,-0.34565957855033796,-0.2867309833891437
0.5058384770253505,-0.3478966592895325,-0.28378740502078764
0.4881813340414427,-0.35030925982909367,-0.2808528862078018
0.4705304285167615,-0.35281539812464024,-0.27792696209865037
0.4528849829162531,-0.3553611631225192,-0.2750097527953875
0.4352420215377039,-0.3579226075486911,-0.2720897226458751
0.4175989137990764,-0.36049194113278776,-0.2691630964952715
0.399955068750552,-0.3630769198727919,-0.2662362842019641
0.38231193507453076,-0.3657008460350373,-0.2633258806375701
0.3646730010856316,-0.3684025681542084,-0.26045866568693593
0.34704379473069225,-0.37123648103334084,-0.2576716042481376
0.3294318835887693,-0.374272525743821,-0.25501184623248063
0.3118468748711378,-0.3775961896253864,-0.25253672656449994
0.2943128264742833,-0.381290408751145,-0.25031580123850067
0.2768505892533881,-0.3854424264094996,-0.24846588412216408
0.2594744211013179,-0.39015628901095556,-0.2471307419685436
0.24222883328380923,-0.39551315478925736,-0.24645689491539813
0.22518893506054183,-0.4015708784562329,-0.24659348936127035
0.20846043368513323,-0.4083640112017953,-0.2476922979654864
0.19217963440514235,-0.4159038006939415,-0.24990771964815617
0.17651344046206857,-0.4241781910787528,-0.2533967795901732
0.1616593530913518,-0.433151822980395,-0.2583191292332147
0.1478436290966995,-0.4427639798588567,-0.2648318515140884
0.13530880715303756,-0.45287604555912453,-0.27299563987427267
0.12435557921499789,-0.4632928197864795,-0.28284986945592727
0.11527317294842007,-0.473791911350132,-0.2943733544856024
0.10832133700366313,-0.48411775315761096,-0.30745451838115073
0.10373034101560563,-0.49398160221476406,-0.3218913937517277
0.10170097560364563,-0.5030615396257578,-0.33739162239779136
0.10237084782660505,-0.5110356099164429,-0.35358973014579176
0.10575453199504142,-0.5176298721587723,-0.3700627639104339
0.11182294682167367,-0.5225635209817767,-0.3863254317691628
0.12043956653212545,-0.5256346049366045,-0.4018968955657722
0.13135712136981875,-0.5267236813590663,-0.4163030638068341
0.14421759759597397,-0.5257938163696348,-0.4290765916616984
0.15855533103803712,-0.5228904010291899,-0.4397601697416192
0.17391803669206052,-0.5181386163731446,-0.44804339310387836
0.18984083489975845,-0.511737123649582,-0.4537218929699366
0.20586409173125916,-0.5039255766874565,-0.45666172859282034
0.22157295922737785,-0.4949782437209458,-0.4568344033735862
0.23659737539962178,-0.48520400738944786,-0.4543168648613216
0.25061406708086953,-0.4749428463574375,-0.44928812740152735
0.2634002456414544,-0.4644857072663761,-0.44196066207212925
0.2748240230433076,-0.45408608612969675,-0.432587580572796
0.28480990382816207,-0.44396584598443684,-0.42143515349045174
0.29334241016041324,-0.4343026712536628,-0.40876707480797314
0.3004660818271208,-0.4252300677464681,-0.39484446190418626
0.3062843500700187,-0.4168377419415805,-0.37992527623178907
0.31092007657616405,-0.40917593189862145,-0.3642305013883977
0.3145155362723036,-0.40224361614418674,-0.3479280274764649
0.3172187791211112,-0.3960161575507317,-0.3311626417393111
0.3191714243034752,-0.3904533242441426,-0.31405585799546715
0.32050866021849755,-0.3854992896037387,-0.2967059166386804
0.3213592444834935,-0.3810826322622723,-0.2791877846379136
0.32184550393399225,-0.37711633610592843,-0.26155315553734443
0.3220814505335094,-0.3735031380303553,-0.2438328713866938
0.3221477092911614,-0.37016420295114905,-0.22605484574106308
0.3220974364487707,-0.36701728074322115,-0.20823902729245192
0.3219741637381957,-0.36399327041134216,-0.1904005846849697
0.32181212368178175,-0.3610393397354039,-0.17255098452661477
0.3216362495923614,-0.35811892527041933,-0.15469799138927437
0.3214621755732543,-0.3552117323465227,-0.1368456678087247
0.32129623651826694,-0.3523137350689694,-0.11899437428463083
0.32113546811169313,-0.3494371763181361,-0.10114076928054677
0.32096760682831366,-0.3466105677495207,-0.08327780922391545
0.3207800803667663,-0.3438806768643502,-0.06540624732114378
0.32058222854239515,-0.3413300609268545,-0.0475205288409526
0.32038788889493747,-0.3390628495963767,-0.029588522849990494
0.32022287130280597,-0.33719125539364037,-0.01159454554297612
0.32012536619702087,-0.3358354485515545,0.006459573208958222
0.32014594456120987,-0.3351235570152139,0.024554489858266693
0.320347557931608,-0.33519166644189896,0.04265334718098962
0.32080553839705783,-0.3361838202010759,0.06070177427675383
0.32160759859900934,-0.33825201937439653,0.07862788656877245
0.32285374787940985,-0.34155599940877196,0.09634223225041899
0.3246432741648871,-0.3462077832479509,0.11371039594659621
0.3271028482490126,-0.3523078496343482,0.13052867458308004
0.33035443781585316,-0.3599376512244775,0.14656443584723014
0.33449121912611957,-0.3691139389087789,0.16155634895301058
0.3395775770171662,-0.37978876181161925,0.17521438464099004
0.3456491049029913,-0.39184946729129194,0.18721981517834174
0.3527126047742371,-0.4051187009400172,0.19722521435884333
0.36073438510254535,-0.4193545288599721,0.20489487149616611
0.369610319310603,-0.43422810094564873,0.20996560136906497
0.3791968520736224,-0.4493474618043487,0.21218015294667952
0.389299224187726,-0.4642916241403879,0.2113888906039588
0.39967055710129895,-0.4786112278654342,0.20755413686519758
0.41001185291498937,-0.49182854009850774,0.2007501724040366
0.4199963360473684,-0.5034772525382298,0.1911614728168598
0.4293264838990655,-0.5131966278666318,0.17908319568166586
0.4376938268647157,-0.5206527022556969,0.16489459953310123
0.444834239392836,-0.5256199094463104,0.1490327752522207
0.45053099942140823,-0.527985927771524,0.13199200996772512
0.4546147883778827,-0.5277516801565583,0.11432378705595207
0.45697054168988804,-0.5250206470922222,0.09659445983583986
0.4575644568652121,-0.519969289908574,0.07924174820155945
0.45640949604831366,-0.512842810889088,0.06267785627991003
